Source,Target,Type,Id,Label,Weight
3755,5904,Directed,23049,,1
5935,896,Directed,23050,,1
1102,9875,Directed,23051,,1
2455,4203,Directed,23052,,1
792,5905,Directed,23053,,2
1788,11750,Directed,23054,,1
934,7827,Directed,23055,,1
934,4978,Directed,23056,,1
7825,462,Directed,23057,,1
935,5825,Directed,23058,,246
1086,5972,Directed,23059,,2
311,5904,Directed,23060,,3
5904,311,Directed,23061,,3
465,4251,Directed,23062,,119
935,6021,Directed,23063,,101
5953,2282,Directed,23064,,28
2282,5953,Directed,23065,,69
2282,8416,Directed,23066,,2
6934,896,Directed,23067,,1
1795,12146,Directed,23068,,1
1950,11831,Directed,23069,,1
1795,11848,Directed,23070,,1
1795,12123,Directed,23071,,1
1684,11783,Directed,23072,,3
1795,10067,Directed,23073,,2
2629,11951,Directed,23074,,1
2022,11783,Directed,23075,,4
1795,11695,Directed,23076,,2
412,13778,Directed,23077,,1
2749,9456,Directed,23078,,1
407,6391,Directed,23079,,1
7758,7298,Directed,23080,,1
4218,8767,Directed,23081,,1
1792,11787,Directed,23082,,1
934,8393,Directed,23083,,1
996,5812,Directed,23084,,1
3358,14666,Directed,23085,,2
5653,2087,Directed,23086,,1
5134,5803,Directed,23087,,1
1243,5967,Directed,23088,,1
3359,13198,Directed,23089,,2
5844,2531,Directed,23090,,43
2531,5844,Directed,23091,,115
4380,934,Directed,23092,,1
7531,5904,Directed,23093,,1
5799,2531,Directed,23094,,6
465,4258,Directed,23095,,63
4258,465,Directed,23096,,23
465,6005,Directed,23097,,37
2271,5848,Directed,23098,,189
5848,2271,Directed,23099,,81
7758,5538,Directed,23100,,1
2282,4161,Directed,23101,,70
8307,9892,Directed,23102,,1
5141,939,Directed,23103,,1
670,5816,Directed,23104,,3
1870,3852,Directed,23105,,1
3355,3851,Directed,23106,,5
2669,3851,Directed,23107,,3
2759,12391,Directed,23108,,6
3357,3851,Directed,23109,,8
3359,12391,Directed,23110,,7
3359,3984,Directed,23111,,6
3359,12700,Directed,23112,,4
3359,10131,Directed,23113,,12
3359,12780,Directed,23114,,5
2759,3851,Directed,23115,,6
3698,12425,Directed,23116,,7
2399,12479,Directed,23117,,5
6129,934,Directed,23118,,1
3427,12788,Directed,23119,,1
2399,3851,Directed,23120,,4
3352,14328,Directed,23121,,1
3359,13210,Directed,23122,,7
3359,14877,Directed,23123,,5
3359,8495,Directed,23124,,8
1603,4118,Directed,23125,,1
2375,5970,Directed,23126,,2
2658,4118,Directed,23127,,1
670,4118,Directed,23128,,1
932,4118,Directed,23129,,1
3992,928,Directed,23130,,1
4328,934,Directed,23131,,1
7048,948,Directed,23132,,1
942,4118,Directed,23133,,1
2271,4118,Directed,23134,,52
3359,12435,Directed,23135,,2
1051,3851,Directed,23136,,6
678,5850,Directed,23137,,1
36,651,Directed,23138,,1
651,36,Directed,23139,,1
651,13023,Directed,23140,,1
5979,939,Directed,23141,,1
7668,656,Directed,23142,,2
5886,781,Directed,23143,,1
2271,14226,Directed,23144,,1
876,13335,Directed,23145,,1
2271,13335,Directed,23146,,1
45,5859,Directed,23147,,1
8153,651,Directed,23148,,1
590,341,Directed,23149,,1
3326,9148,Directed,23150,,1
5465,935,Directed,23151,,1
2455,4032,Directed,23152,,1
2455,4697,Directed,23153,,1
2455,8257,Directed,23154,,1
3506,5834,Directed,23155,,1
1863,10327,Directed,23156,,1
4709,934,Directed,23157,,1
653,4160,Directed,23158,,1
651,3748,Directed,23159,,1
4285,930,Directed,23160,,1
4281,9355,Directed,23161,,1
5703,465,Directed,23162,,1
7862,651,Directed,23163,,1
7693,9859,Directed,23164,,1
4281,944,Directed,23165,,1
2158,934,Directed,23166,,1
941,6714,Directed,23167,,1
4279,941,Directed,23168,,1
6154,341,Directed,23169,,1
465,5837,Directed,23170,,269
935,5984,Directed,23171,,50
5838,465,Directed,23172,,3
465,5985,Directed,23173,,52
465,5838,Directed,23174,,13
691,5813,Directed,23175,,7
5794,2455,Directed,23176,,70
2758,12379,Directed,23177,,1
5846,965,Directed,23178,,1
691,5864,Directed,23179,,1
4286,5628,Directed,23180,,1
4286,5904,Directed,23181,,1
30,405,Directed,23182,,1
3358,12816,Directed,23183,,1
5653,8190,Directed,23184,,1
3358,8534,Directed,23185,,1
3359,14342,Directed,23186,,2
2719,10158,Directed,23187,,1
3358,14672,Directed,23188,,1
4217,347,Directed,23189,,1
3340,12342,Directed,23190,,1
3358,14840,Directed,23191,,1
4286,916,Directed,23192,,1
3358,12810,Directed,23193,,1
1610,12591,Directed,23194,,1
1050,14178,Directed,23195,,1
1048,12712,Directed,23196,,1
1056,12685,Directed,23197,,1
3358,10144,Directed,23198,,4
3358,14925,Directed,23199,,1
3373,12782,Directed,23200,,1
3340,3865,Directed,23201,,2
4218,146,Directed,23202,,1
1050,12712,Directed,23203,,1
4029,5655,Directed,23204,,1
3358,8542,Directed,23205,,1
3358,10122,Directed,23206,,1
3426,3865,Directed,23207,,2
3356,3865,Directed,23208,,1
3358,12712,Directed,23209,,2
3492,3865,Directed,23210,,1
3358,12379,Directed,23211,,1
3358,12278,Directed,23212,,2
1606,12969,Directed,23213,,1
5653,4286,Directed,23214,,116
4286,7761,Directed,23215,,1
2758,3865,Directed,23216,,1
3373,3853,Directed,23217,,3
4283,950,Directed,23218,,1
5704,934,Directed,23219,,2
4783,934,Directed,23220,,1
4309,1568,Directed,23221,,1
7112,696,Directed,23222,,1
4283,930,Directed,23223,,1
3358,13800,Directed,23224,,1
3697,12440,Directed,23225,,2
5904,14492,Directed,23226,,1
4284,934,Directed,23227,,1
941,4283,Directed,23228,,41
1171,2260,Directed,23229,,1
2646,10866,Directed,23230,,1
3767,2282,Directed,23231,,1
651,10790,Directed,23232,,1
8333,691,Directed,23233,,1
5991,11144,Directed,23234,,1
5345,653,Directed,23235,,1
5768,935,Directed,23236,,2
7209,948,Directed,23237,,1
320,1348,Directed,23238,,1
2143,320,Directed,23239,,1
2271,5819,Directed,23240,,61
5760,5904,Directed,23241,,1
5819,2286,Directed,23242,,1
5904,5760,Directed,23243,,1
4035,2272,Directed,23244,,1
2271,4301,Directed,23245,,58
4978,916,Directed,23246,,1
5698,905,Directed,23247,,2
4306,9878,Directed,23248,,1
465,4302,Directed,23249,,152
4276,2661,Directed,23250,,1
3359,12829,Directed,23251,,1
2441,3861,Directed,23252,,1
5536,2283,Directed,23253,,1
4306,2658,Directed,23254,,1
7720,941,Directed,23255,,1
2531,4587,Directed,23256,,1
2492,4300,Directed,23257,,1
672,4038,Directed,23258,,1
3650,4210,Directed,23259,,1
992,4308,Directed,23260,,1
1090,4306,Directed,23261,,1
975,4289,Directed,23262,,1
941,12241,Directed,23263,,1
2661,4306,Directed,23264,,1
7761,12938,Directed,23265,,2
649,5839,Directed,23266,,1
713,5839,Directed,23267,,1
4306,9788,Directed,23268,,1
7106,2531,Directed,23269,,1
4314,941,Directed,23270,,1
465,13012,Directed,23271,,1
2843,11483,Directed,23272,,1
941,4121,Directed,23273,,64
1606,4121,Directed,23274,,1
934,6664,Directed,23275,,3
1007,4111,Directed,23276,,1
477,4302,Directed,23277,,1
7870,651,Directed,23278,,1
2271,4314,Directed,23279,,1
2287,4310,Directed,23280,,1
5839,656,Directed,23281,,1
2271,7109,Directed,23282,,1
2266,4306,Directed,23283,,1
5941,896,Directed,23284,,1
4821,1786,Directed,23285,,1
4306,2270,Directed,23286,,1
691,6622,Directed,23287,,1
329,5904,Directed,23288,,12
934,8142,Directed,23289,,1
934,6405,Directed,23290,,1
329,1343,Directed,23291,,1
934,14951,Directed,23292,,1
1628,4121,Directed,23293,,1
2282,5991,Directed,23294,,4
2282,5145,Directed,23295,,1
935,7299,Directed,23296,,2
2287,12941,Directed,23297,,1
996,5901,Directed,23298,,2
1606,4238,Directed,23299,,1
6323,930,Directed,23300,,2
672,12872,Directed,23301,,1
5904,329,Directed,23302,,9
4121,9823,Directed,23303,,1
1226,941,Directed,23304,,1
1948,4121,Directed,23305,,1
957,4121,Directed,23306,,1
672,10207,Directed,23307,,1
996,4302,Directed,23308,,1
971,4318,Directed,23309,,1
7051,9855,Directed,23310,,1
5904,11085,Directed,23311,,1
1276,2282,Directed,23312,,2
4984,691,Directed,23313,,1
8202,950,Directed,23314,,2
86,691,Directed,23315,,1
6969,2282,Directed,23316,,1
6299,2279,Directed,23317,,1
771,13268,Directed,23318,,1
713,5909,Directed,23319,,1
5904,916,Directed,23320,,1
2841,11423,Directed,23321,,2
5271,651,Directed,23322,,1
335,6006,Directed,23323,,1
8301,10916,Directed,23324,,1
6006,10894,Directed,23325,,1
941,4130,Directed,23326,,1
6989,934,Directed,23327,,1
1166,691,Directed,23328,,1
696,4587,Directed,23329,,1
2843,12095,Directed,23330,,1
2877,11423,Directed,23331,,1
4234,465,Directed,23332,,1
4302,7998,Directed,23333,,1
5653,26,Directed,23334,,1
5646,10213,Directed,23335,,1
5320,4119,Directed,23336,,1
5134,4130,Directed,23337,,1
2339,11423,Directed,23338,,1
5653,14958,Directed,23339,,1
8287,4121,Directed,23340,,1
4736,5644,Directed,23341,,1
4322,5650,Directed,23342,,1
4307,5652,Directed,23343,,1
4121,5644,Directed,23344,,1
7656,5653,Directed,23345,,1
8040,11778,Directed,23346,,5
2992,11392,Directed,23347,,1
3446,5789,Directed,23348,,13
2531,12235,Directed,23349,,1
1812,12041,Directed,23350,,1
3558,11926,Directed,23351,,2
1812,11149,Directed,23352,,1
5653,4121,Directed,23353,,64
3377,11298,Directed,23354,,1
2843,11453,Directed,23355,,1
1812,12108,Directed,23356,,1
1812,11628,Directed,23357,,2
4162,2531,Directed,23358,,17
2531,4162,Directed,23359,,53
971,4291,Directed,23360,,1
1152,691,Directed,23361,,1
2873,11423,Directed,23362,,1
384,11425,Directed,23363,,1
94,952,Directed,23364,,1
4041,466,Directed,23365,,1
2850,12095,Directed,23366,,2
941,4291,Directed,23367,,49
2850,11468,Directed,23368,,2
2850,11392,Directed,23369,,1
6331,691,Directed,23370,,1
4322,465,Directed,23371,,15
2850,11202,Directed,23372,,1
8210,934,Directed,23373,,1
2867,11423,Directed,23374,,1
2867,11216,Directed,23375,,1
8253,5858,Directed,23376,,1
465,4322,Directed,23377,,50
292,5869,Directed,23378,,1
7754,12946,Directed,23379,,1
941,5735,Directed,23380,,3
795,4254,Directed,23381,,1
1090,4322,Directed,23382,,1
941,12244,Directed,23383,,1
941,13095,Directed,23384,,1
117,4322,Directed,23385,,1
941,94,Directed,23386,,2
999,3966,Directed,23387,,1
941,14706,Directed,23388,,1
941,1210,Directed,23389,,2
928,4322,Directed,23390,,2
941,4223,Directed,23391,,1
7761,12946,Directed,23392,,2
999,4108,Directed,23393,,1
941,6732,Directed,23394,,1
2661,4605,Directed,23395,,1
941,4605,Directed,23396,,1
4006,928,Directed,23397,,1
4108,7758,Directed,23398,,1
862,5354,Directed,23399,,1
6986,651,Directed,23400,,1
635,6016,Directed,23401,,2
6903,8767,Directed,23402,,1
5356,8758,Directed,23403,,1
5825,876,Directed,23404,,1
8327,651,Directed,23405,,1
7714,9875,Directed,23406,,3
1028,8903,Directed,23407,,1
2957,11610,Directed,23408,,1
2843,10038,Directed,23409,,1
1086,4108,Directed,23410,,2
5971,5674,Directed,23411,,1
6004,655,Directed,23412,,1
5935,932,Directed,23413,,2
4259,2451,Directed,23414,,1
6188,341,Directed,23415,,1
2957,11093,Directed,23416,,1
6017,670,Directed,23417,,2
5891,465,Directed,23418,,23
6549,460,Directed,23419,,1
5844,2058,Directed,23420,,1
465,5891,Directed,23421,,63
5653,5844,Directed,23422,,81
2980,11423,Directed,23423,,1
2282,4305,Directed,23424,,49
4305,2282,Directed,23425,,15
2843,11463,Directed,23426,,1
2843,10542,Directed,23427,,1
3045,11560,Directed,23428,,1
2840,11414,Directed,23429,,1
2850,11448,Directed,23430,,1
691,4242,Directed,23431,,5
2983,11387,Directed,23432,,1
4242,691,Directed,23433,,6
2983,11414,Directed,23434,,1
2850,11431,Directed,23435,,1
2815,11398,Directed,23436,,1
2850,11737,Directed,23437,,2
2850,9025,Directed,23438,,1
3043,11448,Directed,23439,,1
2914,11414,Directed,23440,,1
2863,11414,Directed,23441,,2
4292,2282,Directed,23442,,19
4313,691,Directed,23443,,3
5840,648,Directed,23444,,1
2859,10043,Directed,23445,,3
3302,10038,Directed,23446,,1
2850,11291,Directed,23447,,2
2850,11415,Directed,23448,,1
8253,6190,Directed,23449,,3
2812,11414,Directed,23450,,1
3302,11291,Directed,23451,,1
2850,11247,Directed,23452,,1
3662,11414,Directed,23453,,1
384,11416,Directed,23454,,1
2867,11414,Directed,23455,,2
3662,11247,Directed,23456,,1
2850,11463,Directed,23457,,1
2850,10393,Directed,23458,,2
3305,11414,Directed,23459,,1
2601,3201,Directed,23460,,1
2850,11097,Directed,23461,,2
2850,8680,Directed,23462,,1
2838,11414,Directed,23463,,1
2850,11212,Directed,23464,,2
2850,10949,Directed,23465,,1
2282,7191,Directed,23466,,1
2282,81,Directed,23467,,2
2282,14973,Directed,23468,,1
341,12884,Directed,23469,,1
934,4563,Directed,23470,,1
2282,4444,Directed,23471,,1
7893,10888,Directed,23472,,1
5774,840,Directed,23473,,1
6010,934,Directed,23474,,7
1119,468,Directed,23475,,1
406,4108,Directed,23476,,1
2925,9118,Directed,23477,,1
2850,11387,Directed,23478,,1
2850,3201,Directed,23479,,1
2867,11552,Directed,23480,,1
25,953,Directed,23481,,1
934,6915,Directed,23482,,2
2844,11547,Directed,23483,,1
2850,10038,Directed,23484,,1
4292,2284,Directed,23485,,1
4190,691,Directed,23486,,1
2617,11361,Directed,23487,,1
2957,11546,Directed,23488,,1
2957,10386,Directed,23489,,1
935,4120,Directed,23490,,119
412,5799,Directed,23491,,11
3237,9237,Directed,23492,,4
2531,5982,Directed,23493,,142
465,5997,Directed,23494,,210
465,4307,Directed,23495,,86
5986,655,Directed,23496,,1
2916,9103,Directed,23497,,1
2916,8587,Directed,23498,,2
3358,12390,Directed,23499,,2
5986,648,Directed,23500,,1
385,11423,Directed,23501,,1
4316,934,Directed,23502,,2
5267,939,Directed,23503,,1
2738,11423,Directed,23504,,1
3382,11423,Directed,23505,,3
2956,8969,Directed,23506,,1
3446,5853,Directed,23507,,386
5985,468,Directed,23508,,1
5841,950,Directed,23509,,1
3040,11423,Directed,23510,,1
3213,8962,Directed,23511,,2
3213,9099,Directed,23512,,5
3190,8887,Directed,23513,,2
5902,2533,Directed,23514,,1
2626,8887,Directed,23515,,2
941,4594,Directed,23516,,1
2849,11424,Directed,23517,,1
2844,11428,Directed,23518,,1
3213,8970,Directed,23519,,4
2626,8854,Directed,23520,,1
3010,8873,Directed,23521,,1
3356,3859,Directed,23522,,3
2859,11312,Directed,23523,,1
2090,691,Directed,23524,,1
3213,8879,Directed,23525,,1
3213,8893,Directed,23526,,1
3010,9208,Directed,23527,,2
4272,685,Directed,23528,,1
941,4289,Directed,23529,,27
3010,8929,Directed,23530,,1
341,4256,Directed,23531,,6
691,4256,Directed,23532,,16
2271,4319,Directed,23533,,68
941,4256,Directed,23534,,5
2455,4256,Directed,23535,,167
3570,3857,Directed,23536,,2
2041,12324,Directed,23537,,2
1675,3852,Directed,23538,,2
766,12704,Directed,23539,,3
4151,2533,Directed,23540,,1
1441,4151,Directed,23541,,2
934,14418,Directed,23542,,1
1441,8650,Directed,23543,,1
5818,916,Directed,23544,,2
563,4276,Directed,23545,,1
2925,9143,Directed,23546,,1
5799,670,Directed,23547,,1
691,13703,Directed,23548,,1
5904,299,Directed,23549,,2
299,5904,Directed,23550,,2
651,4131,Directed,23551,,7
4131,651,Directed,23552,,2
341,4131,Directed,23553,,14
941,4131,Directed,23554,,13
4131,941,Directed,23555,,2
412,4113,Directed,23556,,127
4069,5659,Directed,23557,,1
935,5730,Directed,23558,,1
670,5431,Directed,23559,,1
934,12957,Directed,23560,,1
935,5409,Directed,23561,,1
934,6402,Directed,23562,,1
1786,9400,Directed,23563,,6
1920,11835,Directed,23564,,3
2271,7948,Directed,23565,,1
5752,5906,Directed,23566,,2
1603,5941,Directed,23567,,2
934,4132,Directed,23568,,2
1816,3462,Directed,23569,,1
1738,3464,Directed,23570,,1
1812,473,Directed,23571,,1
1812,2688,Directed,23572,,2
1812,3472,Directed,23573,,1
1812,1062,Directed,23574,,1
2028,3469,Directed,23575,,1
1973,3462,Directed,23576,,1
1991,3465,Directed,23577,,1
1812,3467,Directed,23578,,2
1821,3462,Directed,23579,,1
1812,2410,Directed,23580,,1
1688,3457,Directed,23581,,1
1718,3462,Directed,23582,,1
1759,3461,Directed,23583,,1
1811,3462,Directed,23584,,2
3434,10677,Directed,23585,,1
3508,1772,Directed,23586,,2
3462,10663,Directed,23587,,2
3462,749,Directed,23588,,1
3460,1786,Directed,23589,,2
8000,9696,Directed,23590,,1
3473,1786,Directed,23591,,1
1786,473,Directed,23592,,4
2283,5969,Directed,23593,,1
3392,9109,Directed,23594,,1
2271,4209,Directed,23595,,42
4516,2271,Directed,23596,,1
1441,6226,Directed,23597,,1
2859,11084,Directed,23598,,1
7446,5895,Directed,23599,,1
4730,5658,Directed,23600,,1
971,4265,Directed,23601,,1
341,5704,Directed,23602,,1
337,6003,Directed,23603,,1
691,6967,Directed,23604,,1
5045,691,Directed,23605,,1
4174,934,Directed,23606,,1
1323,934,Directed,23607,,1
6012,691,Directed,23608,,1
6981,9638,Directed,23609,,1
1086,5804,Directed,23610,,1
691,7245,Directed,23611,,1
934,4131,Directed,23612,,3
5449,935,Directed,23613,,1
1208,934,Directed,23614,,1
1864,12725,Directed,23615,,2
1858,3877,Directed,23616,,2
934,4513,Directed,23617,,1
465,6015,Directed,23618,,37
1860,3868,Directed,23619,,2
1304,934,Directed,23620,,1
5973,10882,Directed,23621,,1
650,5906,Directed,23622,,1
341,8338,Directed,23623,,1
651,4256,Directed,23624,,29
4773,685,Directed,23625,,1
4268,9850,Directed,23626,,1
934,67,Directed,23627,,3
4143,7985,Directed,23628,,1
691,29,Directed,23629,,1
1086,5844,Directed,23630,,3
8219,5912,Directed,23631,,3
941,3739,Directed,23632,,1
29,684,Directed,23633,,2
4311,9619,Directed,23634,,1
674,4472,Directed,23635,,1
349,4054,Directed,23636,,1
928,4142,Directed,23637,,1
1444,12747,Directed,23638,,1
944,4142,Directed,23639,,1
941,6668,Directed,23640,,1
7992,4142,Directed,23641,,1
941,3995,Directed,23642,,1
987,4137,Directed,23643,,1
1009,4140,Directed,23644,,1
5993,696,Directed,23645,,1
941,1144,Directed,23646,,1
795,4201,Directed,23647,,1
941,13113,Directed,23648,,1
4662,13455,Directed,23649,,1
4665,5663,Directed,23650,,1
2825,11380,Directed,23651,,1
5475,935,Directed,23652,,2
6677,5658,Directed,23653,,1
1603,4105,Directed,23654,,2
996,4147,Directed,23655,,1
8145,934,Directed,23656,,1
4185,2455,Directed,23657,,1
4133,935,Directed,23658,,1
4131,670,Directed,23659,,1
2491,5902,Directed,23660,,1
6007,916,Directed,23661,,2
5658,13150,Directed,23662,,1
7016,13495,Directed,23663,,1
8058,5658,Directed,23664,,1
98,5458,Directed,23665,,1
4082,935,Directed,23666,,1
2642,5458,Directed,23667,,1
3698,12441,Directed,23668,,1
3327,9148,Directed,23669,,1
2759,3875,Directed,23670,,3
4242,651,Directed,23671,,6
1870,3855,Directed,23672,,3
1864,12620,Directed,23673,,1
1007,4294,Directed,23674,,1
3359,10435,Directed,23675,,1
1752,3863,Directed,23676,,2
3359,12794,Directed,23677,,1
3358,14894,Directed,23678,,3
1939,14662,Directed,23679,,1
493,3855,Directed,23680,,1
7622,3855,Directed,23681,,11
832,3855,Directed,23682,,8
1727,12271,Directed,23683,,1
1863,12446,Directed,23684,,4
832,12448,Directed,23685,,1
1863,14917,Directed,23686,,1
2399,10145,Directed,23687,,1
2040,14330,Directed,23688,,1
1727,12185,Directed,23689,,1
1939,12282,Directed,23690,,1
5204,341,Directed,23691,,1
934,2124,Directed,23692,,4
341,5870,Directed,23693,,1
3359,12376,Directed,23694,,1
651,4242,Directed,23695,,5
465,4242,Directed,23696,,10
3374,3867,Directed,23697,,1
2669,3866,Directed,23698,,2
2669,12332,Directed,23699,,1
6011,1568,Directed,23700,,1
412,1199,Directed,23701,,2
934,4242,Directed,23702,,6
8182,934,Directed,23703,,1
5663,5642,Directed,23704,,1
4756,5668,Directed,23705,,1
341,1310,Directed,23706,,2
5811,670,Directed,23707,,2
2272,4306,Directed,23708,,1
996,5802,Directed,23709,,1
2804,9424,Directed,23710,,1
934,7896,Directed,23711,,2
3359,14638,Directed,23712,,1
3359,12258,Directed,23713,,1
7622,12475,Directed,23714,,1
1230,5904,Directed,23715,,3
8167,15079,Directed,23716,,1
465,5971,Directed,23717,,202
5971,465,Directed,23718,,75
8251,5904,Directed,23719,,2
2939,8670,Directed,23720,,1
6879,9781,Directed,23721,,1
934,4445,Directed,23722,,2
8395,9899,Directed,23723,,1
6516,907,Directed,23724,,1
6305,934,Directed,23725,,3
1560,5840,Directed,23726,,1
7773,5904,Directed,23727,,1
341,5905,Directed,23728,,1
2855,11424,Directed,23729,,1
8368,9546,Directed,23730,,1
3303,11299,Directed,23731,,1
3663,11252,Directed,23732,,1
2854,11469,Directed,23733,,1
2854,10044,Directed,23734,,2
2991,11424,Directed,23735,,2
2940,11411,Directed,23736,,1
651,4640,Directed,23737,,1
2854,11313,Directed,23738,,2
792,4255,Directed,23739,,1
3044,11454,Directed,23740,,1
4266,689,Directed,23741,,1
2342,11217,Directed,23742,,2
2854,11105,Directed,23743,,1
2040,3871,Directed,23744,,1
341,13559,Directed,23745,,1
264,5874,Directed,23746,,1
5726,651,Directed,23747,,1
4445,9645,Directed,23748,,1
7215,347,Directed,23749,,1
401,4111,Directed,23750,,1
685,5989,Directed,23751,,1
403,8887,Directed,23752,,1
4587,9618,Directed,23753,,1
2828,9242,Directed,23754,,1
934,5550,Directed,23755,,3
4107,624,Directed,23756,,1
3987,2533,Directed,23757,,1
1945,5803,Directed,23758,,1
477,4211,Directed,23759,,1
